Family,Breed,Path,Set
Gato,Persian,images/Persian_138.jpg,train
Gato,Birman,images/Birman_9.jpg,train
Gato,Sphynx,images/Sphynx_166.jpg,train
Gato,Persian,images/Persian_263.jpg,train
Gato,Bengal,images/Bengal_36.jpg,train
Gato,Birman,images/Birman_147.jpg,train
Gato,Ragdoll,images/Ragdoll_208.jpg,train
Gato,Siamese,images/Siamese_209.jpg,test
Gato,Ragdoll,images/Ragdoll_126.jpg,train
Gato,Sphynx,images/Sphynx_148.jpg,train
Gato,Abyssinian,images/Abyssinian_80.jpg,test
Gato,Sphynx,images/Sphynx_143.jpg,train
Gato,Russian_Blue,images/Russian_Blue_44.jpg,train
Gato,Abyssinian,images/Abyssinian_115.jpg,test
Gato,Maine_Coon,images/Maine_Coon_95.jpg,train
Gato,Siamese,images/Siamese_202.jpg,train
Gato,Bengal,images/Bengal_84.jpg,train
Gato,Bombay,images/Bombay_58.jpg,train
Gato,Sphynx,images/Sphynx_171.jpg,train
Gato,Siamese,images/Siamese_64.jpg,train
Gato,Abyssinian,images/Abyssinian_65.jpg,train
Gato,British_Shorthair,images/British_Shorthair_129.jpg,train
Gato,Sphynx,images/Sphynx_158.jpg,test
Gato,Sphynx,images/Sphynx_156.jpg,train
Gato,British_Shorthair,images/British_Shorthair_59.jpg,train
Gato,Sphynx,images/Sphynx_169.jpg,train
Gato,British_Shorthair,images/British_Shorthair_67.jpg,train
Gato,Sphynx,images/Sphynx_8.jpg,train
Gato,Ragdoll,images/Ragdoll_81.jpg,test
Gato,Bombay,images/Bombay_26.jpg,train
Gato,Russian_Blue,images/Russian_Blue_221.jpg,train
Gato,Maine_Coon,images/Maine_Coon_70.jpg,train
Gato,Siamese,images/Siamese_112.jpg,train
Gato,Ragdoll,images/Ragdoll_107.jpg,test
Gato,Maine_Coon,images/Maine_Coon_7.jpg,train
Gato,Sphynx,images/Sphynx_157.jpg,train
Gato,Russian_Blue,images/Russian_Blue_117.jpg,test
Gato,Persian,images/Persian_273.jpg,train
Gato,Ragdoll,images/Ragdoll_8.jpg,train
Gato,Ragdoll,images/Ragdoll_265.jpg,train
Gato,Russian_Blue,images/Russian_Blue_123.jpg,train
Gato,Russian_Blue,images/Russian_Blue_35.jpg,train
Gato,Abyssinian,images/Abyssinian_177.jpg,train
Gato,Bombay,images/Bombay_20.jpg,train
Gato,British_Shorthair,images/British_Shorthair_96.jpg,train
Gato,British_Shorthair,images/British_Shorthair_108.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_188.jpg,train
Gato,Siamese,images/Siamese_129.jpg,train
Gato,Ragdoll,images/Ragdoll_261.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_6.jpg,train
Gato,British_Shorthair,images/British_Shorthair_182.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_197.jpg,train
Gato,Persian,images/Persian_172.jpg,train
Gato,Persian,images/Persian_116.jpg,train
Gato,British_Shorthair,images/British_Shorthair_116.jpg,train
Gato,Bombay,images/Bombay_66.jpg,train
Gato,British_Shorthair,images/British_Shorthair_179.jpg,test
Gato,Abyssinian,images/Abyssinian_210.jpg,test
Gato,Siamese,images/Siamese_17.jpg,train
Gato,Russian_Blue,images/Russian_Blue_32.jpg,train
Gato,Birman,images/Birman_45.jpg,test
Gato,Sphynx,images/Sphynx_173.jpg,train
Gato,British_Shorthair,images/British_Shorthair_187.jpg,train
Gato,Persian,images/Persian_168.jpg,train
Gato,Persian,images/Persian_32.jpg,train
Gato,Siamese,images/Siamese_114.jpg,train
Gato,Maine_Coon,images/Maine_Coon_115.jpg,train
Gato,Abyssinian,images/Abyssinian_132.jpg,train
Gato,Bombay,images/Bombay_75.jpg,train
Gato,Russian_Blue,images/Russian_Blue_84.jpg,train
Gato,Bengal,images/Bengal_165.jpg,train
Gato,Maine_Coon,images/Maine_Coon_39.jpg,test
Gato,Maine_Coon,images/Maine_Coon_152.jpg,test
Gato,Persian,images/Persian_141.jpg,train
Gato,Siamese,images/Siamese_94.jpg,train
Gato,Russian_Blue,images/Russian_Blue_139.jpg,train
Gato,Abyssinian,images/Abyssinian_116.jpg,train
Gato,Bengal,images/Bengal_79.jpg,train
Gato,Birman,images/Birman_130.jpg,train
Gato,Bombay,images/Bombay_176.jpg,train
Gato,Persian,images/Persian_186.jpg,train
Gato,British_Shorthair,images/British_Shorthair_204.jpg,train
Gato,Bengal,images/Bengal_27.jpg,train
Gato,Sphynx,images/Sphynx_107.jpg,train
Gato,Bengal,images/Bengal_169.jpg,train
Gato,Abyssinian,images/Abyssinian_164.jpg,train
Gato,Abyssinian,images/Abyssinian_196.jpg,train
Gato,Maine_Coon,images/Maine_Coon_265.jpg,train
Gato,Persian,images/Persian_160.jpg,train
Gato,Birman,images/Birman_2.jpg,train
Gato,Sphynx,images/Sphynx_186.jpg,train
Gato,Persian,images/Persian_197.jpg,train
Gato,Birman,images/Birman_61.jpg,train
Gato,Maine_Coon,images/Maine_Coon_267.jpg,train
Gato,Bombay,images/Bombay_117.jpg,train
Gato,Abyssinian,images/Abyssinian_213.jpg,train
Gato,Persian,images/Persian_135.jpg,train
Gato,Bombay,images/Bombay_178.jpg,train
Gato,Abyssinian,images/Abyssinian_129.jpg,test
Gato,Abyssinian,images/Abyssinian_72.jpg,train
Gato,Sphynx,images/Sphynx_198.jpg,train
Gato,Bombay,images/Bombay_189.jpg,train
Gato,Abyssinian,images/Abyssinian_228.jpg,train
Gato,Persian,images/Persian_108.jpg,train
Gato,Russian_Blue,images/Russian_Blue_1.jpg,train
Gato,Russian_Blue,images/Russian_Blue_183.jpg,train
Gato,Abyssinian,images/Abyssinian_78.jpg,train
Gato,Maine_Coon,images/Maine_Coon_50.jpg,train
Gato,Birman,images/Birman_185.jpg,train
Gato,Siamese,images/Siamese_76.jpg,train
Gato,Siamese,images/Siamese_127.jpg,test
Gato,Maine_Coon,images/Maine_Coon_206.jpg,train
Gato,Siamese,images/Siamese_249.jpg,train
Gato,Sphynx,images/Sphynx_128.jpg,train
Gato,Bombay,images/Bombay_210.jpg,train
Gato,Bombay,images/Bombay_97.jpg,test
Gato,Ragdoll,images/Ragdoll_67.jpg,train
Gato,Russian_Blue,images/Russian_Blue_36.jpg,train
Gato,Siamese,images/Siamese_165.jpg,train
Gato,Abyssinian,images/Abyssinian_185.jpg,train
Gato,Sphynx,images/Sphynx_75.jpg,test
Gato,Maine_Coon,images/Maine_Coon_239.jpg,train
Gato,Ragdoll,images/Ragdoll_185.jpg,train
Gato,Maine_Coon,images/Maine_Coon_8.jpg,train
Gato,Persian,images/Persian_3.jpg,train
Gato,Siamese,images/Siamese_142.jpg,train
Gato,Sphynx,images/Sphynx_195.jpg,train
Gato,Sphynx,images/Sphynx_131.jpg,train
Gato,Bengal,images/Bengal_95.jpg,train
Gato,Bengal,images/Bengal_2.jpg,train
Gato,Maine_Coon,images/Maine_Coon_100.jpg,train
Gato,Russian_Blue,images/Russian_Blue_110.jpg,train
Gato,Bengal,images/Bengal_82.jpg,train
Gato,British_Shorthair,images/British_Shorthair_149.jpg,train
Gato,Maine_Coon,images/Maine_Coon_150.jpg,train
Gato,Russian_Blue,images/Russian_Blue_90.jpg,test
Gato,Bombay,images/Bombay_32.jpg,train
Gato,British_Shorthair,images/British_Shorthair_100.jpg,train
Gato,Maine_Coon,images/Maine_Coon_133.jpg,train
Gato,Persian,images/Persian_213.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_125.jpg,train
Gato,Siamese,images/Siamese_206.jpg,train
Gato,Sphynx,images/Sphynx_96.jpg,train
Gato,Bengal,images/Bengal_197.jpg,train
Gato,Birman,images/Birman_69.jpg,train
Gato,Persian,images/Persian_159.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_173.jpg,train
Gato,Siamese,images/Siamese_151.jpg,test
Gato,Russian_Blue,images/Russian_Blue_19.jpg,train
Gato,Sphynx,images/Sphynx_240.jpg,train
Gato,Abyssinian,images/Abyssinian_95.jpg,train
Gato,Ragdoll,images/Ragdoll_146.jpg,test
Gato,British_Shorthair,images/British_Shorthair_50.jpg,train
Gato,Siamese,images/Siamese_156.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_115.jpg,train
Gato,Persian,images/Persian_183.jpg,train
Gato,Persian,images/Persian_261.jpg,train
Gato,Russian_Blue,images/Russian_Blue_171.jpg,train
Gato,Persian,images/Persian_81.jpg,train
Gato,Sphynx,images/Sphynx_1.jpg,train
Gato,British_Shorthair,images/British_Shorthair_277.jpg,train
Gato,Russian_Blue,images/Russian_Blue_199.jpg,train
Gato,Siamese,images/Siamese_56.jpg,test
Gato,Ragdoll,images/Ragdoll_169.jpg,train
Gato,Maine_Coon,images/Maine_Coon_149.jpg,train
Gato,Persian,images/Persian_103.jpg,train
Gato,Sphynx,images/Sphynx_59.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_212.jpg,train
Gato,Russian_Blue,images/Russian_Blue_94.jpg,train
Gato,Persian,images/Persian_192.jpg,train
Gato,Persian,images/Persian_129.jpg,train
Gato,Siamese,images/Siamese_90.jpg,train
Gato,Abyssinian,images/Abyssinian_15.jpg,train
Gato,Maine_Coon,images/Maine_Coon_101.jpg,train
Gato,Abyssinian,images/Abyssinian_166.jpg,test
Gato,Bengal,images/Bengal_111.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_34.jpg,train
Gato,Sphynx,images/Sphynx_117.jpg,train
Gato,Birman,images/Birman_164.jpg,train
Gato,Ragdoll,images/Ragdoll_53.jpg,train
Gato,British_Shorthair,images/British_Shorthair_168.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_117.jpg,train
Gato,Bombay,images/Bombay_54.jpg,train
Gato,Birman,images/Birman_155.jpg,train
Gato,Abyssinian,images/Abyssinian_149.jpg,train
Gato,Sphynx,images/Sphynx_95.jpg,train
Gato,Birman,images/Birman_114.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_218.jpg,train
Gato,Persian,images/Persian_260.jpg,train
Gato,Ragdoll,images/Ragdoll_103.jpg,train
Gato,Siamese,images/Siamese_22.jpg,train
Gato,Sphynx,images/Sphynx_126.jpg,train
Gato,Bengal,images/Bengal_150.jpg,train
Gato,Sphynx,images/Sphynx_3.jpg,train
Gato,Siamese,images/Siamese_106.jpg,train
Gato,Siamese,images/Siamese_130.jpg,test
Gato,Egyptian_Mau,images/Egyptian_Mau_181.jpg,train
Gato,Maine_Coon,images/Maine_Coon_37.jpg,train
Gato,Persian,images/Persian_121.jpg,train
Gato,Persian,images/Persian_39.jpg,train
Gato,British_Shorthair,images/British_Shorthair_272.jpg,train
Gato,Siamese,images/Siamese_173.jpg,train
Gato,Sphynx,images/Sphynx_17.jpg,train
Gato,Sphynx,images/Sphynx_155.jpg,train
Gato,Persian,images/Persian_40.jpg,train
Gato,Sphynx,images/Sphynx_179.jpg,train
Gato,Bengal,images/Bengal_4.jpg,train
Gato,Persian,images/Persian_95.jpg,train
Gato,Bombay,images/Bombay_53.jpg,train
Gato,Sphynx,images/Sphynx_124.jpg,train
Gato,Persian,images/Persian_268.jpg,train
Gato,Persian,images/Persian_64.jpg,train
Gato,Bombay,images/Bombay_24.jpg,train
Gato,Bombay,images/Bombay_37.jpg,train
Gato,Bombay,images/Bombay_45.jpg,train
Gato,Siamese,images/Siamese_189.jpg,train
Gato,Birman,images/Birman_201.jpg,train
Gato,Ragdoll,images/Ragdoll_40.jpg,train
Gato,Birman,images/Birman_56.jpg,test
Gato,Bengal,images/Bengal_89.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_138.jpg,train
Gato,Birman,images/Birman_200.jpg,train
Gato,British_Shorthair,images/British_Shorthair_174.jpg,train
Gato,British_Shorthair,images/British_Shorthair_203.jpg,train
Gato,Bombay,images/Bombay_204.jpg,train
Gato,Bombay,images/Bombay_12.jpg,train
Gato,Birman,images/Birman_102.jpg,train
Gato,Bombay,images/Bombay_132.jpg,train
Gato,Persian,images/Persian_75.jpg,train
Gato,Birman,images/Birman_75.jpg,train
Gato,Russian_Blue,images/Russian_Blue_192.jpg,train
Gato,Birman,images/Birman_122.jpg,train
Gato,Birman,images/Birman_100.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_31.jpg,train
Gato,Persian,images/Persian_27.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_93.jpg,test
Gato,Ragdoll,images/Ragdoll_186.jpg,train
Gato,Bengal,images/Bengal_58.jpg,test
Gato,Maine_Coon,images/Maine_Coon_176.jpg,test
Gato,Siamese,images/Siamese_238.jpg,train
Gato,Bombay,images/Bombay_150.jpg,train
Gato,Persian,images/Persian_165.jpg,train
Gato,Birman,images/Birman_132.jpg,train
Gato,Abyssinian,images/Abyssinian_204.jpg,train
Gato,Bombay,images/Bombay_164.jpg,train
Gato,British_Shorthair,images/British_Shorthair_118.jpg,train
Gato,Birman,images/Birman_109.jpg,train
Gato,Siamese,images/Siamese_58.jpg,train
Gato,Persian,images/Persian_56.jpg,test
Gato,Bombay,images/Bombay_198.jpg,train
Gato,Maine_Coon,images/Maine_Coon_30.jpg,train
Gato,Bengal,images/Bengal_127.jpg,train
Gato,British_Shorthair,images/British_Shorthair_54.jpg,train
Gato,Bengal,images/Bengal_167.jpg,train
Gato,Siamese,images/Siamese_171.jpg,train
Gato,Maine_Coon,images/Maine_Coon_191.jpg,test
Gato,Bombay,images/Bombay_134.jpg,train
Gato,Persian,images/Persian_5.jpg,train
Gato,Abyssinian,images/Abyssinian_63.jpg,train
Gato,Persian,images/Persian_68.jpg,train
Gato,Ragdoll,images/Ragdoll_110.jpg,test
Gato,Bombay,images/Bombay_141.jpg,train
Gato,Bengal,images/Bengal_149.jpg,train
Gato,Birman,images/Birman_129.jpg,test
Gato,Russian_Blue,images/Russian_Blue_201.jpg,train
Gato,Sphynx,images/Sphynx_55.jpg,train
Gato,Siamese,images/Siamese_210.jpg,test
Gato,Persian,images/Persian_60.jpg,train
Gato,Bengal,images/Bengal_93.jpg,train
Gato,Maine_Coon,images/Maine_Coon_104.jpg,train
Gato,Bombay,images/Bombay_10.jpg,train
Gato,Siamese,images/Siamese_67.jpg,test
Gato,Siamese,images/Siamese_41.jpg,test
Gato,Bengal,images/Bengal_20.jpg,train
Gato,Birman,images/Birman_161.jpg,train
Gato,Maine_Coon,images/Maine_Coon_208.jpg,train
Gato,British_Shorthair,images/British_Shorthair_126.jpg,train
Gato,Ragdoll,images/Ragdoll_172.jpg,train
Gato,Maine_Coon,images/Maine_Coon_227.jpg,train
Gato,Bombay,images/Bombay_100.jpg,train
Gato,British_Shorthair,images/British_Shorthair_175.jpg,train
Gato,Birman,images/Birman_151.jpg,test
Gato,Birman,images/Birman_101.jpg,train
Gato,Ragdoll,images/Ragdoll_88.jpg,train
Gato,Ragdoll,images/Ragdoll_134.jpg,test
Gato,Bengal,images/Bengal_152.jpg,train
Gato,Siamese,images/Siamese_6.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_36.jpg,test
Gato,Persian,images/Persian_97.jpg,train
Gato,Siamese,images/Siamese_49.jpg,train
Gato,Maine_Coon,images/Maine_Coon_249.jpg,train
Gato,Birman,images/Birman_4.jpg,train
Gato,Bombay,images/Bombay_102.jpg,train
Gato,Abyssinian,images/Abyssinian_168.jpg,train
Gato,British_Shorthair,images/British_Shorthair_156.jpg,train
Gato,Sphynx,images/Sphynx_245.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_89.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_220.jpg,test
Gato,Maine_Coon,images/Maine_Coon_158.jpg,train
Gato,Bengal,images/Bengal_10.jpg,train
Gato,Russian_Blue,images/Russian_Blue_111.jpg,train
Gato,Persian,images/Persian_22.jpg,train
Gato,Ragdoll,images/Ragdoll_142.jpg,train
Gato,Siamese,images/Siamese_102.jpg,train
Gato,Sphynx,images/Sphynx_46.jpg,train
Gato,Siamese,images/Siamese_183.jpg,test
Gato,Ragdoll,images/Ragdoll_137.jpg,train
Gato,Bengal,images/Bengal_87.jpg,train
Gato,Sphynx,images/Sphynx_231.jpg,train
Gato,Persian,images/Persian_104.jpg,train
Gato,Maine_Coon,images/Maine_Coon_213.jpg,test
Gato,Russian_Blue,images/Russian_Blue_33.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_82.jpg,train
Gato,Persian,images/Persian_195.jpg,train
Gato,Maine_Coon,images/Maine_Coon_123.jpg,train
Gato,Ragdoll,images/Ragdoll_177.jpg,train
Gato,Bombay,images/Bombay_48.jpg,train
Gato,Birman,images/Birman_154.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_75.jpg,train
Gato,Bengal,images/Bengal_42.jpg,train
Gato,Persian,images/Persian_25.jpg,test
Gato,Egyptian_Mau,images/Egyptian_Mau_195.jpg,train
Gato,Birman,images/Birman_55.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_46.jpg,train
Gato,Russian_Blue,images/Russian_Blue_38.jpg,train
Gato,Bengal,images/Bengal_23.jpg,train
Gato,Birman,images/Birman_172.jpg,test
Gato,Russian_Blue,images/Russian_Blue_232.jpg,train
Gato,Maine_Coon,images/Maine_Coon_217.jpg,train
Gato,Ragdoll,images/Ragdoll_82.jpg,train
Gato,Maine_Coon,images/Maine_Coon_76.jpg,train
Gato,Siamese,images/Siamese_27.jpg,train
Gato,Abyssinian,images/Abyssinian_173.jpg,test
Gato,Russian_Blue,images/Russian_Blue_115.jpg,train
Gato,Sphynx,images/Sphynx_229.jpg,train
Gato,Birman,images/Birman_39.jpg,train
Gato,Sphynx,images/Sphynx_72.jpg,train
Gato,Persian,images/Persian_8.jpg,train
Gato,Abyssinian,images/Abyssinian_57.jpg,train
Gato,Sphynx,images/Sphynx_85.jpg,train
Gato,British_Shorthair,images/British_Shorthair_209.jpg,train
Gato,Russian_Blue,images/Russian_Blue_179.jpg,train
Gato,Bengal,images/Bengal_43.jpg,train
Gato,Russian_Blue,images/Russian_Blue_14.jpg,train
Gato,Sphynx,images/Sphynx_146.jpg,train
Gato,Sphynx,images/Sphynx_65.jpg,train
Gato,Sphynx,images/Sphynx_251.jpg,train
Gato,Ragdoll,images/Ragdoll_178.jpg,train
Gato,Birman,images/Birman_158.jpg,train
Gato,Ragdoll,images/Ragdoll_54.jpg,train
Gato,British_Shorthair,images/British_Shorthair_265.jpg,train
Gato,Persian,images/Persian_83.jpg,train
Gato,Abyssinian,images/Abyssinian_93.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_60.jpg,test
Gato,Maine_Coon,images/Maine_Coon_106.jpg,train
Gato,British_Shorthair,images/British_Shorthair_145.jpg,train
Gato,Ragdoll,images/Ragdoll_175.jpg,train
Gato,Ragdoll,images/Ragdoll_131.jpg,train
Gato,Maine_Coon,images/Maine_Coon_13.jpg,train
Gato,Abyssinian,images/Abyssinian_52.jpg,train
Gato,British_Shorthair,images/British_Shorthair_37.jpg,train
Gato,Maine_Coon,images/Maine_Coon_145.jpg,train
Gato,Persian,images/Persian_269.jpg,train
Gato,Bengal,images/Bengal_156.jpg,train
Gato,Bengal,images/Bengal_147.jpg,train
Gato,Sphynx,images/Sphynx_211.jpg,train
Gato,Persian,images/Persian_19.jpg,train
Gato,Ragdoll,images/Ragdoll_10.jpg,train
Gato,Siamese,images/Siamese_254.jpg,train
Gato,Bombay,images/Bombay_172.jpg,train
Gato,Bombay,images/Bombay_93.jpg,train
Gato,Birman,images/Birman_189.jpg,test
Gato,British_Shorthair,images/British_Shorthair_27.jpg,train
Gato,Sphynx,images/Sphynx_87.jpg,train
Gato,Abyssinian,images/Abyssinian_75.jpg,train
Gato,Birman,images/Birman_50.jpg,train
Gato,Sphynx,images/Sphynx_94.jpg,train
Gato,Russian_Blue,images/Russian_Blue_21.jpg,train
Gato,Ragdoll,images/Ragdoll_74.jpg,train
Gato,Maine_Coon,images/Maine_Coon_175.jpg,train
Gato,Abyssinian,images/Abyssinian_25.jpg,train
Gato,Bombay,images/Bombay_128.jpg,train
Gato,Russian_Blue,images/Russian_Blue_20.jpg,train
Gato,Sphynx,images/Sphynx_25.jpg,train
Gato,Bombay,images/Bombay_104.jpg,train
Gato,Bombay,images/Bombay_203.jpg,test
Gato,Maine_Coon,images/Maine_Coon_238.jpg,train
Gato,Maine_Coon,images/Maine_Coon_192.jpg,train
Gato,Russian_Blue,images/Russian_Blue_34.jpg,train
Gato,Abyssinian,images/Abyssinian_44.jpg,train
Gato,Ragdoll,images/Ragdoll_252.jpg,train
Gato,Persian,images/Persian_156.jpg,test
Gato,British_Shorthair,images/British_Shorthair_144.jpg,train
Gato,Russian_Blue,images/Russian_Blue_253.jpg,train
Gato,Russian_Blue,images/Russian_Blue_128.jpg,train
Gato,Maine_Coon,images/Maine_Coon_83.jpg,train
Gato,British_Shorthair,images/British_Shorthair_26.jpg,train
Gato,Russian_Blue,images/Russian_Blue_162.jpg,train
Gato,Russian_Blue,images/Russian_Blue_69.jpg,train
Gato,Ragdoll,images/Ragdoll_165.jpg,train
Gato,British_Shorthair,images/British_Shorthair_70.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_19.jpg,train
Gato,Siamese,images/Siamese_201.jpg,train
Gato,Birman,images/Birman_33.jpg,train
Gato,Russian_Blue,images/Russian_Blue_147.jpg,train
Gato,Persian,images/Persian_101.jpg,train
Gato,Birman,images/Birman_170.jpg,train
Gato,Sphynx,images/Sphynx_43.jpg,train
Gato,Persian,images/Persian_228.jpg,train
Gato,Russian_Blue,images/Russian_Blue_51.jpg,train
Gato,Bombay,images/Bombay_84.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_12.jpg,train
Gato,Bombay,images/Bombay_107.jpg,train
Gato,Siamese,images/Siamese_200.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_210.jpg,train
Gato,Bengal,images/Bengal_136.jpg,test
Gato,Siamese,images/Siamese_84.jpg,train
Gato,Russian_Blue,images/Russian_Blue_133.jpg,train
Gato,Russian_Blue,images/Russian_Blue_119.jpg,train
Gato,Russian_Blue,images/Russian_Blue_202.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_156.jpg,train
Gato,British_Shorthair,images/British_Shorthair_66.jpg,train
Gato,Ragdoll,images/Ragdoll_41.jpg,train
Gato,Ragdoll,images/Ragdoll_202.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_119.jpg,train
Gato,Russian_Blue,images/Russian_Blue_116.jpg,train
Gato,Sphynx,images/Sphynx_57.jpg,train
Gato,Birman,images/Birman_138.jpg,train
Gato,Abyssinian,images/Abyssinian_217.jpg,train
Gato,Ragdoll,images/Ragdoll_111.jpg,train
Gato,Bombay,images/Bombay_72.jpg,train
Gato,Bengal,images/Bengal_16.jpg,train
Gato,British_Shorthair,images/British_Shorthair_183.jpg,train
Gato,Sphynx,images/Sphynx_77.jpg,train
Gato,Ragdoll,images/Ragdoll_155.jpg,train
Gato,Ragdoll,images/Ragdoll_197.jpg,train
Gato,British_Shorthair,images/British_Shorthair_18.jpg,train
Gato,British_Shorthair,images/British_Shorthair_75.jpg,train
Gato,Maine_Coon,images/Maine_Coon_110.jpg,test
Gato,Bengal,images/Bengal_137.jpg,train
Gato,Birman,images/Birman_187.jpg,train
Gato,Siamese,images/Siamese_61.jpg,train
Gato,Birman,images/Birman_183.jpg,train
Gato,British_Shorthair,images/British_Shorthair_28.jpg,train
Gato,Abyssinian,images/Abyssinian_119.jpg,test
Gato,Ragdoll,images/Ragdoll_150.jpg,test
Gato,British_Shorthair,images/British_Shorthair_38.jpg,test
Gato,Persian,images/Persian_87.jpg,train
Gato,Russian_Blue,images/Russian_Blue_216.jpg,train
Gato,Maine_Coon,images/Maine_Coon_107.jpg,train
Gato,British_Shorthair,images/British_Shorthair_89.jpg,train
Gato,Bombay,images/Bombay_175.jpg,train
Gato,Maine_Coon,images/Maine_Coon_160.jpg,test
Gato,Birman,images/Birman_140.jpg,train
Gato,Maine_Coon,images/Maine_Coon_128.jpg,train
Gato,Maine_Coon,images/Maine_Coon_196.jpg,test
Gato,Abyssinian,images/Abyssinian_221.jpg,train
Gato,Abyssinian,images/Abyssinian_81.jpg,train
Gato,Abyssinian,images/Abyssinian_108.jpg,train
Gato,Birman,images/Birman_180.jpg,train
Gato,Persian,images/Persian_175.jpg,train
Gato,Russian_Blue,images/Russian_Blue_186.jpg,train
Gato,Russian_Blue,images/Russian_Blue_99.jpg,train
Gato,Bengal,images/Bengal_69.jpg,train
Gato,Siamese,images/Siamese_157.jpg,train
Gato,Persian,images/Persian_191.jpg,train
Gato,Abyssinian,images/Abyssinian_160.jpg,train
Gato,Abyssinian,images/Abyssinian_48.jpg,train
Gato,Maine_Coon,images/Maine_Coon_121.jpg,train
Gato,Russian_Blue,images/Russian_Blue_181.jpg,train
Gato,Sphynx,images/Sphynx_78.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_130.jpg,train
Gato,Ragdoll,images/Ragdoll_49.jpg,train
Gato,Siamese,images/Siamese_182.jpg,train
Gato,Bombay,images/Bombay_50.jpg,train
Gato,Sphynx,images/Sphynx_205.jpg,train
Gato,Birman,images/Birman_80.jpg,train
Gato,Maine_Coon,images/Maine_Coon_148.jpg,train
Gato,Persian,images/Persian_271.jpg,train
Gato,Siamese,images/Siamese_199.jpg,train
Gato,Persian,images/Persian_66.jpg,train
Gato,Sphynx,images/Sphynx_15.jpg,test
Gato,British_Shorthair,images/British_Shorthair_2.jpg,train
Gato,Bombay,images/Bombay_42.jpg,test
Gato,Egyptian_Mau,images/Egyptian_Mau_190.jpg,train
Gato,Birman,images/Birman_99.jpg,train
Gato,Russian_Blue,images/Russian_Blue_143.jpg,train
Gato,Birman,images/Birman_166.jpg,test
Gato,Ragdoll,images/Ragdoll_29.jpg,train
Gato,Siamese,images/Siamese_55.jpg,train
Gato,Bombay,images/Bombay_74.jpg,train
Gato,Russian_Blue,images/Russian_Blue_153.jpg,train
Gato,Maine_Coon,images/Maine_Coon_36.jpg,train
Gato,Russian_Blue,images/Russian_Blue_129.jpg,train
Gato,Russian_Blue,images/Russian_Blue_28.jpg,train
Gato,Persian,images/Persian_94.jpg,train
Gato,Bengal,images/Bengal_183.jpg,train
Gato,Russian_Blue,images/Russian_Blue_82.jpg,train
Gato,Sphynx,images/Sphynx_151.jpg,test
Gato,Egyptian_Mau,images/Egyptian_Mau_151.jpg,train
Gato,British_Shorthair,images/British_Shorthair_196.jpg,train
Gato,Sphynx,images/Sphynx_222.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_77.jpg,train
Gato,Russian_Blue,images/Russian_Blue_27.jpg,train
Gato,Siamese,images/Siamese_82.jpg,train
Gato,Persian,images/Persian_264.jpg,train
Gato,Siamese,images/Siamese_133.jpg,train
Gato,Ragdoll,images/Ragdoll_260.jpg,train
Gato,Sphynx,images/Sphynx_189.jpg,train
Gato,Russian_Blue,images/Russian_Blue_29.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_22.jpg,train
Gato,Birman,images/Birman_186.jpg,train
Gato,Persian,images/Persian_65.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_122.jpg,train
Gato,Russian_Blue,images/Russian_Blue_142.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_3.jpg,train
Gato,Ragdoll,images/Ragdoll_57.jpg,train
Gato,Persian,images/Persian_63.jpg,train
Gato,Bengal,images/Bengal_200.jpg,train
Gato,Abyssinian,images/Abyssinian_85.jpg,train
Gato,Birman,images/Birman_118.jpg,test
Gato,Persian,images/Persian_166.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_95.jpg,train
Gato,Bombay,images/Bombay_217.jpg,train
Gato,British_Shorthair,images/British_Shorthair_58.jpg,train
