Family,Breed,Path
Gato,Ragdoll,images/Ragdoll_40.jpg
Gato,Birman,images/Birman_56.jpg
Perro,american_bulldog,images/american_bulldog_24.jpg
Perro,leonberger,images/leonberger_58.jpg
Perro,havanese,images/havanese_113.jpg
Perro,american_bulldog,images/american_bulldog_135.jpg
Perro,english_setter,images/english_setter_169.jpg
Perro,scottish_terrier,images/scottish_terrier_74.jpg
Perro,american_bulldog,images/american_bulldog_32.jpg
Perro,beagle,images/beagle_180.jpg
Perro,samoyed,images/samoyed_73.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_58.jpg
Perro,havanese,images/havanese_86.jpg
Perro,american_bulldog,images/american_bulldog_2.jpg
Perro,saint_bernard,images/saint_bernard_180.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_70.jpg
Perro,great_pyrenees,images/great_pyrenees_178.jpg
Gato,Bengal,images/Bengal_89.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_138.jpg
Gato,Birman,images/Birman_200.jpg
Perro,miniature_pinscher,images/miniature_pinscher_61.jpg
Perro,beagle,images/beagle_114.jpg
Perro,beagle,images/beagle_188.jpg
Perro,boxer,images/boxer_182.jpg
Perro,great_pyrenees,images/great_pyrenees_12.jpg
Gato,British_Shorthair,images/British_Shorthair_174.jpg
Perro,miniature_pinscher,images/miniature_pinscher_75.jpg
Perro,keeshond,images/keeshond_147.jpg
Perro,boxer,images/boxer_119.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_100.jpg
Gato,British_Shorthair,images/British_Shorthair_203.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_102.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_104.jpg
Perro,shiba_inu,images/shiba_inu_56.jpg
Perro,newfoundland,images/newfoundland_106.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_195.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_132.jpg
Perro,leonberger,images/leonberger_167.jpg
Gato,Bombay,images/Bombay_204.jpg
Perro,beagle,images/beagle_62.jpg
Perro,basset_hound,images/basset_hound_98.jpg
Gato,Bombay,images/Bombay_12.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_2.jpg
Gato,Birman,images/Birman_102.jpg
Perro,basset_hound,images/basset_hound_169.jpg
Perro,pug,images/pug_127.jpg
Gato,Bombay,images/Bombay_132.jpg
Gato,Persian,images/Persian_75.jpg
Gato,Birman,images/Birman_75.jpg
Gato,Russian_Blue,images/Russian_Blue_192.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_34.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_15.jpg
Gato,Birman,images/Birman_122.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_173.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_203.jpg
Perro,great_pyrenees,images/great_pyrenees_189.jpg
Perro,saint_bernard,images/saint_bernard_77.jpg
Gato,Birman,images/Birman_100.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_31.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_145.jpg
Perro,newfoundland,images/newfoundland_171.jpg
Perro,american_bulldog,images/american_bulldog_181.jpg
Perro,german_shorthaired,images/german_shorthaired_151.jpg
Gato,Persian,images/Persian_27.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_93.jpg
Gato,Ragdoll,images/Ragdoll_186.jpg
Perro,chihuahua,images/chihuahua_140.jpg
Gato,Bengal,images/Bengal_58.jpg
Gato,Maine_Coon,images/Maine_Coon_176.jpg
Perro,english_setter,images/english_setter_62.jpg
Gato,Siamese,images/Siamese_238.jpg
Gato,Bombay,images/Bombay_150.jpg
Perro,chihuahua,images/chihuahua_150.jpg
Perro,german_shorthaired,images/german_shorthaired_167.jpg
Perro,pug,images/pug_102.jpg
Perro,great_pyrenees,images/great_pyrenees_175.jpg
Perro,american_bulldog,images/american_bulldog_212.jpg
Perro,shiba_inu,images/shiba_inu_178.jpg
Perro,great_pyrenees,images/great_pyrenees_8.jpg
Gato,Persian,images/Persian_165.jpg
Gato,Birman,images/Birman_132.jpg
Gato,Abyssinian,images/Abyssinian_204.jpg
Gato,Bombay,images/Bombay_164.jpg
Perro,keeshond,images/keeshond_163.jpg
Perro,basset_hound,images/basset_hound_124.jpg
Perro,leonberger,images/leonberger_80.jpg
Perro,beagle,images/beagle_18.jpg
Perro,japanese_chin,images/japanese_chin_139.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_66.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_61.jpg
Perro,wheaten_terrier,images/wheaten_terrier_4.jpg
Perro,american_bulldog,images/american_bulldog_34.jpg
Perro,pomeranian,images/pomeranian_97.jpg
Perro,american_bulldog,images/american_bulldog_171.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_89.jpg
Gato,British_Shorthair,images/British_Shorthair_118.jpg
Perro,german_shorthaired,images/german_shorthaired_92.jpg
Perro,basset_hound,images/basset_hound_88.jpg
Perro,keeshond,images/keeshond_45.jpg
Gato,Birman,images/Birman_109.jpg
Perro,pomeranian,images/pomeranian_104.jpg
Perro,boxer,images/boxer_176.jpg
Gato,Siamese,images/Siamese_58.jpg
Perro,newfoundland,images/newfoundland_40.jpg
Gato,Persian,images/Persian_56.jpg
Gato,Bombay,images/Bombay_198.jpg
Perro,pug,images/pug_28.jpg
Perro,beagle,images/beagle_89.jpg
Perro,saint_bernard,images/saint_bernard_42.jpg
Gato,Maine_Coon,images/Maine_Coon_30.jpg
Perro,pug,images/pug_170.jpg
Perro,japanese_chin,images/japanese_chin_144.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_81.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_165.jpg
Perro,great_pyrenees,images/great_pyrenees_103.jpg
Gato,Bengal,images/Bengal_127.jpg
Gato,British_Shorthair,images/British_Shorthair_54.jpg
Perro,miniature_pinscher,images/miniature_pinscher_43.jpg
Perro,shiba_inu,images/shiba_inu_185.jpg
Perro,american_bulldog,images/american_bulldog_26.jpg
Gato,Bengal,images/Bengal_167.jpg
Gato,Siamese,images/Siamese_171.jpg
Perro,japanese_chin,images/japanese_chin_170.jpg
Perro,shiba_inu,images/shiba_inu_195.jpg
Perro,american_bulldog,images/american_bulldog_91.jpg
Perro,beagle,images/beagle_144.jpg
Gato,Maine_Coon,images/Maine_Coon_191.jpg
Perro,beagle,images/beagle_41.jpg
Gato,Bombay,images/Bombay_134.jpg
Perro,samoyed,images/samoyed_109.jpg
Gato,Persian,images/Persian_5.jpg
Perro,miniature_pinscher,images/miniature_pinscher_55.jpg
Perro,havanese,images/havanese_94.jpg
Gato,Abyssinian,images/Abyssinian_63.jpg
Perro,beagle,images/beagle_91.jpg
Gato,Persian,images/Persian_68.jpg
Perro,saint_bernard,images/saint_bernard_100.jpg
Perro,basset_hound,images/basset_hound_64.jpg
Perro,havanese,images/havanese_15.jpg
Gato,Ragdoll,images/Ragdoll_110.jpg
Gato,Bombay,images/Bombay_141.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_70.jpg
Gato,Bengal,images/Bengal_149.jpg
Perro,english_setter,images/english_setter_200.jpg
Gato,Birman,images/Birman_129.jpg
Gato,Russian_Blue,images/Russian_Blue_201.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_24.jpg
Gato,Sphynx,images/Sphynx_55.jpg
Perro,havanese,images/havanese_169.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_151.jpg
Gato,Siamese,images/Siamese_210.jpg
Gato,Persian,images/Persian_60.jpg
Perro,saint_bernard,images/saint_bernard_95.jpg
Gato,Bengal,images/Bengal_93.jpg
Perro,saint_bernard,images/saint_bernard_88.jpg
Perro,japanese_chin,images/japanese_chin_23.jpg
Perro,pug,images/pug_14.jpg
Gato,Maine_Coon,images/Maine_Coon_104.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_83.jpg
Gato,Bombay,images/Bombay_10.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_36.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_125.jpg
Perro,german_shorthaired,images/german_shorthaired_183.jpg
Perro,great_pyrenees,images/great_pyrenees_91.jpg
Perro,saint_bernard,images/saint_bernard_75.jpg
Gato,Siamese,images/Siamese_67.jpg
Gato,Siamese,images/Siamese_41.jpg
Perro,boxer,images/boxer_12.jpg
Gato,Bengal,images/Bengal_20.jpg
Gato,Birman,images/Birman_161.jpg
Gato,Maine_Coon,images/Maine_Coon_208.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_76.jpg
Perro,keeshond,images/keeshond_73.jpg
Perro,beagle,images/beagle_136.jpg
Gato,British_Shorthair,images/British_Shorthair_126.jpg
Perro,samoyed,images/samoyed_156.jpg
Gato,Ragdoll,images/Ragdoll_172.jpg
Gato,Maine_Coon,images/Maine_Coon_227.jpg
Gato,Bombay,images/Bombay_100.jpg
Perro,chihuahua,images/chihuahua_159.jpg
Perro,chihuahua,images/chihuahua_129.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_85.jpg
Gato,British_Shorthair,images/British_Shorthair_175.jpg
Perro,keeshond,images/keeshond_90.jpg
Perro,pug,images/pug_18.jpg
Perro,miniature_pinscher,images/miniature_pinscher_8.jpg
Perro,english_setter,images/english_setter_156.jpg
Perro,havanese,images/havanese_158.jpg
Perro,miniature_pinscher,images/miniature_pinscher_171.jpg
Perro,german_shorthaired,images/german_shorthaired_150.jpg
Perro,pomeranian,images/pomeranian_37.jpg
Perro,beagle,images/beagle_160.jpg
Perro,boxer,images/boxer_104.jpg
Gato,Birman,images/Birman_151.jpg
Perro,miniature_pinscher,images/miniature_pinscher_12.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_27.jpg
Gato,Birman,images/Birman_101.jpg
Perro,samoyed,images/samoyed_174.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_190.jpg
Perro,basset_hound,images/basset_hound_102.jpg
Perro,wheaten_terrier,images/wheaten_terrier_152.jpg
Gato,Ragdoll,images/Ragdoll_88.jpg
Perro,great_pyrenees,images/great_pyrenees_28.jpg
Perro,wheaten_terrier,images/wheaten_terrier_80.jpg
Perro,basset_hound,images/basset_hound_157.jpg
Perro,beagle,images/beagle_176.jpg
Perro,japanese_chin,images/japanese_chin_126.jpg
Perro,pomeranian,images/pomeranian_66.jpg
Gato,Ragdoll,images/Ragdoll_134.jpg
Gato,Bengal,images/Bengal_152.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_146.jpg
Gato,Siamese,images/Siamese_6.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_36.jpg
Perro,saint_bernard,images/saint_bernard_128.jpg
Perro,keeshond,images/keeshond_66.jpg
Perro,chihuahua,images/chihuahua_123.jpg
Perro,american_bulldog,images/american_bulldog_121.jpg
Perro,pug,images/pug_66.jpg
Perro,japanese_chin,images/japanese_chin_149.jpg
Perro,pug,images/pug_4.jpg
Gato,Persian,images/Persian_97.jpg
Perro,shiba_inu,images/shiba_inu_143.jpg
Perro,havanese,images/havanese_195.jpg
Gato,Siamese,images/Siamese_49.jpg
Perro,beagle,images/beagle_109.jpg
Perro,american_bulldog,images/american_bulldog_9.jpg
Gato,Maine_Coon,images/Maine_Coon_249.jpg
Gato,Birman,images/Birman_4.jpg
Gato,Bombay,images/Bombay_102.jpg
Perro,shiba_inu,images/shiba_inu_64.jpg
Gato,Abyssinian,images/Abyssinian_168.jpg
Gato,British_Shorthair,images/British_Shorthair_156.jpg
Perro,english_setter,images/english_setter_58.jpg
Gato,Sphynx,images/Sphynx_245.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_89.jpg
Perro,american_bulldog,images/american_bulldog_101.jpg
Perro,miniature_pinscher,images/miniature_pinscher_23.jpg
Perro,pug,images/pug_64.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_129.jpg
Perro,scottish_terrier,images/scottish_terrier_58.jpg
Perro,wheaten_terrier,images/wheaten_terrier_145.jpg
Perro,beagle,images/beagle_147.jpg
Perro,samoyed,images/samoyed_117.jpg
Perro,leonberger,images/leonberger_187.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_220.jpg
Gato,Maine_Coon,images/Maine_Coon_158.jpg
Gato,Bengal,images/Bengal_10.jpg
Gato,Russian_Blue,images/Russian_Blue_111.jpg
Gato,Persian,images/Persian_22.jpg
Perro,japanese_chin,images/japanese_chin_197.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_116.jpg
Gato,Ragdoll,images/Ragdoll_142.jpg
Perro,beagle,images/beagle_149.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_35.jpg
Perro,wheaten_terrier,images/wheaten_terrier_85.jpg
Gato,Siamese,images/Siamese_102.jpg
Perro,scottish_terrier,images/scottish_terrier_18.jpg
Gato,Sphynx,images/Sphynx_46.jpg
Perro,newfoundland,images/newfoundland_64.jpg
Gato,Siamese,images/Siamese_183.jpg
Perro,great_pyrenees,images/great_pyrenees_70.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_140.jpg
Perro,boxer,images/boxer_134.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_128.jpg
Gato,Ragdoll,images/Ragdoll_137.jpg
Perro,english_setter,images/english_setter_167.jpg
Gato,Bengal,images/Bengal_87.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_131.jpg
Perro,pug,images/pug_29.jpg
Gato,Sphynx,images/Sphynx_231.jpg
Gato,Persian,images/Persian_104.jpg
Gato,Maine_Coon,images/Maine_Coon_213.jpg
Gato,Russian_Blue,images/Russian_Blue_33.jpg
Perro,keeshond,images/keeshond_37.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_82.jpg
Gato,Persian,images/Persian_195.jpg
Perro,english_setter,images/english_setter_13.jpg
Perro,boxer,images/boxer_90.jpg
Perro,miniature_pinscher,images/miniature_pinscher_163.jpg
Gato,Maine_Coon,images/Maine_Coon_123.jpg
Perro,chihuahua,images/chihuahua_162.jpg
Gato,Ragdoll,images/Ragdoll_177.jpg
Perro,saint_bernard,images/saint_bernard_47.jpg
Perro,wheaten_terrier,images/wheaten_terrier_148.jpg
Gato,Bombay,images/Bombay_48.jpg
Gato,Birman,images/Birman_154.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_75.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_28.jpg
Perro,basset_hound,images/basset_hound_139.jpg
Gato,Bengal,images/Bengal_42.jpg
Gato,Persian,images/Persian_25.jpg
Perro,wheaten_terrier,images/wheaten_terrier_37.jpg
Perro,samoyed,images/samoyed_175.jpg
Perro,english_setter,images/english_setter_99.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_195.jpg
Gato,Birman,images/Birman_55.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_123.jpg
Perro,scottish_terrier,images/scottish_terrier_38.jpg
Perro,pug,images/pug_34.jpg
Perro,german_shorthaired,images/german_shorthaired_59.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_46.jpg
Gato,Russian_Blue,images/Russian_Blue_38.jpg
Gato,Bengal,images/Bengal_23.jpg
Perro,english_setter,images/english_setter_16.jpg
Perro,samoyed,images/samoyed_85.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_134.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_47.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_122.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_22.jpg
Gato,Birman,images/Birman_172.jpg
Perro,keeshond,images/keeshond_39.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_202.jpg
Gato,Russian_Blue,images/Russian_Blue_232.jpg
Gato,Maine_Coon,images/Maine_Coon_217.jpg
Gato,Ragdoll,images/Ragdoll_82.jpg
Gato,Maine_Coon,images/Maine_Coon_76.jpg
Perro,newfoundland,images/newfoundland_29.jpg
Gato,Siamese,images/Siamese_27.jpg
Perro,leonberger,images/leonberger_2.jpg
Perro,newfoundland,images/newfoundland_146.jpg
Perro,chihuahua,images/chihuahua_12.jpg
Gato,Abyssinian,images/Abyssinian_173.jpg
Gato,Russian_Blue,images/Russian_Blue_115.jpg
Gato,Sphynx,images/Sphynx_229.jpg
Perro,newfoundland,images/newfoundland_27.jpg
Perro,shiba_inu,images/shiba_inu_194.jpg
Gato,Birman,images/Birman_39.jpg
Perro,shiba_inu,images/shiba_inu_147.jpg
Perro,basset_hound,images/basset_hound_57.jpg
Perro,keeshond,images/keeshond_89.jpg
Gato,Sphynx,images/Sphynx_72.jpg
Perro,newfoundland,images/newfoundland_199.jpg
Perro,chihuahua,images/chihuahua_11.jpg
Perro,basset_hound,images/basset_hound_136.jpg
Gato,Persian,images/Persian_8.jpg
Perro,great_pyrenees,images/great_pyrenees_19.jpg
Perro,shiba_inu,images/shiba_inu_49.jpg
Perro,basset_hound,images/basset_hound_101.jpg
Perro,basset_hound,images/basset_hound_127.jpg
Perro,scottish_terrier,images/scottish_terrier_184.jpg
Gato,Abyssinian,images/Abyssinian_57.jpg
Perro,english_setter,images/english_setter_198.jpg
Gato,Sphynx,images/Sphynx_85.jpg
Gato,British_Shorthair,images/British_Shorthair_209.jpg
Perro,havanese,images/havanese_16.jpg
Perro,samoyed,images/samoyed_182.jpg
Gato,Russian_Blue,images/Russian_Blue_179.jpg
Perro,keeshond,images/keeshond_33.jpg
Gato,Bengal,images/Bengal_43.jpg
Perro,havanese,images/havanese_84.jpg
Perro,havanese,images/havanese_183.jpg
Gato,Russian_Blue,images/Russian_Blue_14.jpg
Gato,Sphynx,images/Sphynx_146.jpg
Perro,german_shorthaired,images/german_shorthaired_8.jpg
Perro,japanese_chin,images/japanese_chin_54.jpg
Perro,wheaten_terrier,images/wheaten_terrier_40.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_67.jpg
Perro,scottish_terrier,images/scottish_terrier_155.jpg
Perro,great_pyrenees,images/great_pyrenees_27.jpg
Perro,miniature_pinscher,images/miniature_pinscher_105.jpg
Gato,Sphynx,images/Sphynx_65.jpg
Gato,Sphynx,images/Sphynx_251.jpg
Perro,pug,images/pug_162.jpg
Perro,scottish_terrier,images/scottish_terrier_125.jpg
Perro,miniature_pinscher,images/miniature_pinscher_169.jpg
Perro,shiba_inu,images/shiba_inu_21.jpg
Gato,Ragdoll,images/Ragdoll_178.jpg
Gato,Birman,images/Birman_158.jpg
Perro,miniature_pinscher,images/miniature_pinscher_124.jpg
Perro,saint_bernard,images/saint_bernard_54.jpg
Gato,Ragdoll,images/Ragdoll_54.jpg
Gato,British_Shorthair,images/British_Shorthair_265.jpg
Gato,Persian,images/Persian_83.jpg
Perro,english_setter,images/english_setter_93.jpg
Perro,beagle,images/beagle_185.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_172.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_89.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_126.jpg
Perro,scottish_terrier,images/scottish_terrier_45.jpg
Gato,Abyssinian,images/Abyssinian_93.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_65.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_60.jpg
Perro,boxer,images/boxer_120.jpg
Perro,german_shorthaired,images/german_shorthaired_144.jpg
Gato,Maine_Coon,images/Maine_Coon_106.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_11.jpg
Gato,British_Shorthair,images/British_Shorthair_145.jpg
Perro,wheaten_terrier,images/wheaten_terrier_168.jpg
Gato,Ragdoll,images/Ragdoll_175.jpg
Perro,samoyed,images/samoyed_60.jpg
Perro,newfoundland,images/newfoundland_19.jpg
Gato,Ragdoll,images/Ragdoll_131.jpg
Perro,japanese_chin,images/japanese_chin_120.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_160.jpg
Perro,chihuahua,images/chihuahua_185.jpg
Perro,keeshond,images/keeshond_10.jpg
Perro,saint_bernard,images/saint_bernard_72.jpg
Gato,Maine_Coon,images/Maine_Coon_13.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_102.jpg
Gato,Abyssinian,images/Abyssinian_52.jpg
Perro,samoyed,images/samoyed_71.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_151.jpg
Perro,german_shorthaired,images/german_shorthaired_185.jpg
Perro,leonberger,images/leonberger_163.jpg
Gato,British_Shorthair,images/British_Shorthair_37.jpg
Perro,saint_bernard,images/saint_bernard_50.jpg
Perro,pomeranian,images/pomeranian_92.jpg
Perro,keeshond,images/keeshond_156.jpg
Gato,Maine_Coon,images/Maine_Coon_145.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_123.jpg
Perro,leonberger,images/leonberger_18.jpg
Perro,german_shorthaired,images/german_shorthaired_35.jpg
Gato,Persian,images/Persian_269.jpg
Gato,Bengal,images/Bengal_156.jpg
Gato,Bengal,images/Bengal_147.jpg
Perro,american_bulldog,images/american_bulldog_221.jpg
Gato,Sphynx,images/Sphynx_211.jpg
Gato,Persian,images/Persian_19.jpg
Perro,miniature_pinscher,images/miniature_pinscher_91.jpg
Perro,basset_hound,images/basset_hound_180.jpg
Gato,Ragdoll,images/Ragdoll_10.jpg
Perro,american_bulldog,images/american_bulldog_118.jpg
Perro,great_pyrenees,images/great_pyrenees_49.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_176.jpg
Gato,Siamese,images/Siamese_254.jpg
Gato,Bombay,images/Bombay_172.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_41.jpg
Gato,Bombay,images/Bombay_93.jpg
Perro,pomeranian,images/pomeranian_90.jpg
Gato,Birman,images/Birman_189.jpg
Perro,saint_bernard,images/saint_bernard_192.jpg
Perro,beagle,images/beagle_13.jpg
Perro,english_setter,images/english_setter_1.jpg
Perro,havanese,images/havanese_70.jpg
Gato,British_Shorthair,images/British_Shorthair_27.jpg
Perro,saint_bernard,images/saint_bernard_57.jpg
Gato,Sphynx,images/Sphynx_87.jpg
Perro,pug,images/pug_126.jpg
Perro,havanese,images/havanese_146.jpg
Gato,Abyssinian,images/Abyssinian_75.jpg
Gato,Birman,images/Birman_50.jpg
Perro,german_shorthaired,images/german_shorthaired_199.jpg
Perro,english_setter,images/english_setter_190.jpg
Perro,leonberger,images/leonberger_42.jpg
Gato,Sphynx,images/Sphynx_94.jpg
Perro,pug,images/pug_136.jpg
Perro,german_shorthaired,images/german_shorthaired_152.jpg
Perro,samoyed,images/samoyed_169.jpg
Perro,saint_bernard,images/saint_bernard_56.jpg
Perro,english_setter,images/english_setter_50.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_198.jpg
Perro,miniature_pinscher,images/miniature_pinscher_60.jpg
Perro,pomeranian,images/pomeranian_88.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_159.jpg
Perro,pug,images/pug_146.jpg
Gato,Russian_Blue,images/Russian_Blue_21.jpg
Gato,Ragdoll,images/Ragdoll_74.jpg
Perro,great_pyrenees,images/great_pyrenees_139.jpg
Perro,scottish_terrier,images/scottish_terrier_22.jpg
Gato,Maine_Coon,images/Maine_Coon_175.jpg
Perro,miniature_pinscher,images/miniature_pinscher_1.jpg
Perro,leonberger,images/leonberger_23.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_91.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_121.jpg
Perro,boxer,images/boxer_93.jpg
Perro,german_shorthaired,images/german_shorthaired_78.jpg
Gato,Abyssinian,images/Abyssinian_25.jpg
Perro,miniature_pinscher,images/miniature_pinscher_95.jpg
Perro,leonberger,images/leonberger_109.jpg
Gato,Bombay,images/Bombay_128.jpg
Gato,Russian_Blue,images/Russian_Blue_20.jpg
Perro,american_bulldog,images/american_bulldog_128.jpg
Gato,Sphynx,images/Sphynx_25.jpg
Gato,Bombay,images/Bombay_104.jpg
Gato,Bombay,images/Bombay_203.jpg
Perro,chihuahua,images/chihuahua_200.jpg
Perro,chihuahua,images/chihuahua_100.jpg
Gato,Maine_Coon,images/Maine_Coon_238.jpg
Perro,american_bulldog,images/american_bulldog_52.jpg
Gato,Maine_Coon,images/Maine_Coon_192.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_42.jpg
Perro,pomeranian,images/pomeranian_134.jpg
Perro,havanese,images/havanese_42.jpg
Perro,basset_hound,images/basset_hound_96.jpg
Perro,newfoundland,images/newfoundland_143.jpg
Perro,pomeranian,images/pomeranian_77.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_174.jpg
Gato,Russian_Blue,images/Russian_Blue_34.jpg
Perro,wheaten_terrier,images/wheaten_terrier_44.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_45.jpg
Perro,wheaten_terrier,images/wheaten_terrier_97.jpg
Gato,Abyssinian,images/Abyssinian_44.jpg
Perro,saint_bernard,images/saint_bernard_169.jpg
Perro,scottish_terrier,images/scottish_terrier_177.jpg
Perro,basset_hound,images/basset_hound_120.jpg
Gato,Ragdoll,images/Ragdoll_252.jpg
Perro,scottish_terrier,images/scottish_terrier_63.jpg
Perro,great_pyrenees,images/great_pyrenees_197.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_68.jpg
Perro,newfoundland,images/newfoundland_100.jpg
Perro,shiba_inu,images/shiba_inu_42.jpg
Gato,Persian,images/Persian_156.jpg
Gato,British_Shorthair,images/British_Shorthair_144.jpg
Perro,german_shorthaired,images/german_shorthaired_191.jpg
Perro,samoyed,images/samoyed_108.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_95.jpg
Perro,scottish_terrier,images/scottish_terrier_138.jpg
Perro,saint_bernard,images/saint_bernard_196.jpg
Perro,keeshond,images/keeshond_76.jpg
Perro,samoyed,images/samoyed_120.jpg
Perro,miniature_pinscher,images/miniature_pinscher_28.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_134.jpg
Gato,Russian_Blue,images/Russian_Blue_253.jpg
Perro,boxer,images/boxer_141.jpg
Gato,Russian_Blue,images/Russian_Blue_128.jpg
Perro,beagle,images/beagle_40.jpg
Perro,wheaten_terrier,images/wheaten_terrier_118.jpg
Perro,japanese_chin,images/japanese_chin_185.jpg
Perro,miniature_pinscher,images/miniature_pinscher_159.jpg
Gato,Maine_Coon,images/Maine_Coon_83.jpg
Gato,British_Shorthair,images/British_Shorthair_26.jpg
Gato,Russian_Blue,images/Russian_Blue_162.jpg
Perro,american_bulldog,images/american_bulldog_42.jpg
Perro,samoyed,images/samoyed_62.jpg
Perro,leonberger,images/leonberger_198.jpg
Perro,leonberger,images/leonberger_179.jpg
Gato,Russian_Blue,images/Russian_Blue_69.jpg
Perro,wheaten_terrier,images/wheaten_terrier_179.jpg
Gato,Ragdoll,images/Ragdoll_165.jpg
Perro,leonberger,images/leonberger_138.jpg
Perro,keeshond,images/keeshond_174.jpg
Perro,newfoundland,images/newfoundland_142.jpg
Gato,British_Shorthair,images/British_Shorthair_70.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_19.jpg
Perro,pomeranian,images/pomeranian_161.jpg
Perro,boxer,images/boxer_51.jpg
Gato,Siamese,images/Siamese_201.jpg
Gato,Birman,images/Birman_33.jpg
Perro,chihuahua,images/chihuahua_114.jpg
Perro,boxer,images/boxer_70.jpg
Perro,scottish_terrier,images/scottish_terrier_197.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_96.jpg
Perro,samoyed,images/samoyed_20.jpg
Perro,keeshond,images/keeshond_197.jpg
Perro,american_bulldog,images/american_bulldog_103.jpg
